<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.31	12:00:00	1.22887	1.23027	1.22765	1.22828	4859	0	30
2020.12.31	13:00:00	1.22828	1.22961	1.22757	1.22795	4790	0	30
2020.12.31	14:00:00	1.22793	1.22869	1.22736	1.22856	3837	0	30
2020.12.31	15:00:00	1.22857	1.22861	1.22655	1.22661	3373	0	30
2020.12.31	16:00:00	1.22660	1.22789	1.22583	1.22770	3181	0	30
2020.12.31	17:00:00	1.22772	1.22857	1.22744	1.22782	2756	0	30
2020.12.31	18:00:00	1.22782	1.22782	1.22528	1.22579	3742	0	30
2020.12.31	19:00:00	1.22579	1.22584	1.22235	1.22276	7264	0	30
2020.12.31	20:00:00	1.22276	1.22351	1.22195	1.22276	3672	0	30
2020.12.31	21:00:00	1.22275	1.22320	1.22171	1.22210	2845	0	30
2020.12.31	22:00:00	1.22210	1.22211	1.22089	1.22182	1625	0	30
2020.12.31	23:00:00	1.22181	1.22215	1.22079	1.22143	1138	0	30
2021.01.01	00:00:00	1.22143	1.22181	1.22119	1.22147	849	0	30
2021.01.04	01:00:00	1.22384	1.22411	1.22305	1.22365	351	0	30
2021.01.04	02:00:00	1.22361	1.22413	1.22297	1.22385	1971	0	30
2021.01.04	03:00:00	1.22386	1.22515	1.22383	1.22442	3591	0	30
2021.01.04	04:00:00	1.22442	1.22491	1.22373	1.22433	3186	0	30
2021.01.04	05:00:00	1.22434	1.22571	1.22402	1.22539	3994	0	30
2021.01.04	06:00:00	1.22540	1.22572	1.22482	1.22559	2344	0	30
2021.01.04	07:00:00	1.22558	1.22566	1.22468	1.22479	1927	0	30
2021.01.04	08:00:00	1.22481	1.22486	1.22400	1.22434	1953	0	30
2021.01.04	09:00:00	1.22434	1.22579	1.22407	1.22447	2566	0	30
2021.01.04	10:00:00	1.22449	1.22670	1.22445	1.22643	2965	0	30
2021.01.04	11:00:00	1.22642	1.22729	1.22552	1.22710	4278	0	30
2021.01.04	12:00:00	1.22711	1.22937	1.22700	1.22931	4117	0	30
2021.01.04	13:00:00	1.22930	1.22991	1.22881	1.22916	3599	0	30
2021.01.04	14:00:00	1.22916	1.22981	1.22885	1.22961	3099	0	30
2021.01.04	15:00:00	1.22962	1.22988	1.22856	1.22981	3794	0	30
2021.01.04	16:00:00	1.22980	1.23047	1.22851	1.22874	4578	0	30
2021.01.04	17:00:00	1.22875	1.22979	1.22875	1.22959	889	0	30
2021.01.04	19:00:00	1.22692	1.22762	1.22592	1.22659	6925	0	30
2021.01.04	20:00:00	1.22658	1.22699	1.22489	1.22574	6299	0	30
2021.01.04	21:00:00	1.22574	1.22600	1.22442	1.22483	4584	0	30
2021.01.04	22:00:00	1.22483	1.22502	1.22413	1.22468	2911	0	30
2021.01.04	23:00:00	1.22468	1.22512	1.22427	1.22444	2736	0	30
2021.01.05	00:00:00	1.22444	1.22485	1.22403	1.22409	2386	0	30
2021.01.05	01:00:00	1.22410	1.22518	1.22405	1.22496	1203	0	30
2021.01.05	02:00:00	1.22493	1.22523	1.22459	1.22477	1262	0	30
2021.01.05	03:00:00	1.22477	1.22522	1.22460	1.22514	2198	0	30
2021.01.05	04:00:00	1.22514	1.22619	1.22506	1.22611	2590	0	30
2021.01.05	05:00:00	1.22611	1.22637	1.22554	1.22634	2012	0	30
2021.01.05	06:00:00	1.22634	1.22741	1.22631	1.22741	2413	0	30
2021.01.05	07:00:00	1.22742	1.22755	1.22648	1.22659	2368	0	30
2021.01.05	08:00:00	1.22660	1.22711	1.22652	1.22694	1662	0	30
2021.01.05	09:00:00	1.22694	1.22722	1.22658	1.22664	2171	0	30
2021.01.05	10:00:00	1.22663	1.22732	1.22602	1.22688	3087	0	30
2021.01.05	11:00:00	1.22688	1.22773	1.22538	1.22662	4849	0	30
2021.01.05	12:00:00	1.22662	1.22825	1.22598	1.22821	4316	0	30
2021.01.05	13:00:00	1.22822	1.22827	1.22672	1.22801	3512	0	30
2021.01.05	14:00:00	1.22801	1.22837	1.22741	1.22820	3175	0	30
2021.01.05	15:00:00	1.22820	1.22892	1.22659	1.22704	3528	0	30
2021.01.05	16:00:00	1.22704	1.22764	1.22640	1.22671	4614	0	30
2021.01.05	17:00:00	1.22672	1.22734	1.22592	1.22722	4470	0	30
2021.01.05	18:00:00	1.22718	1.22773	1.22526	1.22642	7655	0	30
2021.01.05	19:00:00	1.22642	1.22812	1.22593	1.22794	6198	0	30
2021.01.05	20:00:00	1.22794	1.23038	1.22793	1.22972	5834	0	30
2021.01.05	21:00:00	1.22975	1.23033	1.22952	1.23011	3306	0	30
2021.01.05	22:00:00	1.23012	1.23014	1.22882	1.22974	2863	0	30
2021.01.05	23:00:00	1.22976	1.23043	1.22954	1.22963	2185	0	30
2021.01.06	00:00:00	1.22963	1.22982	1.22882	1.22916	1577	0	30
2021.01.06	01:00:00	1.22915	1.23008	1.22903	1.22949	923	0	30
2021.01.06	02:00:00	1.22951	1.22988	1.22925	1.22966	1195	0	30
2021.01.06	03:00:00	1.22965	1.23020	1.22907	1.22955	2729	0	30
2021.01.06	04:00:00	1.22959	1.23251	1.22872	1.22909	7910	0	30
2021.01.06	05:00:00	1.22909	1.22950	1.22799	1.22857	6798	0	30
2021.01.06	06:00:00	1.22856	1.22938	1.22744	1.22877	5089	0	30
2021.01.06	07:00:00	1.22877	1.23052	1.22823	1.22961	4070	0	30
2021.01.06	08:00:00	1.22960	1.23046	1.22892	1.23039	4074	0	30
2021.01.06	09:00:00	1.23039	1.23051	1.22948	1.23012	2554	0	30
2021.01.06	10:00:00	1.23012	1.23334	1.23005	1.23285	5244	0	30
2021.01.06	11:00:00	1.23286	1.23442	1.23212	1.23237	6661	0	30
2021.01.06	12:00:00	1.23236	1.23370	1.23194	1.23330	5682	0	30
2021.01.06	13:00:00	1.23336	1.23429	1.23280	1.23364	4477	0	30
2021.01.06	14:00:00	1.23364	1.23456	1.23317	1.23456	4273	0	30
2021.01.06	15:00:00	1.23456	1.23480	1.23323	1.23434	4055	0	30
2021.01.06	16:00:00	1.23434	1.23452	1.23286	1.23398	5650	0	30
2021.01.06	17:00:00	1.23399	1.23408	1.23347	1.23358	551	0	30
2021.01.06	19:00:00	1.22872	1.22919	1.22644	1.22779	5603	0	30
2021.01.06	20:00:00	1.22780	1.23030	1.22764	1.23024	4257	0	30
2021.01.06	21:00:00	1.23023	1.23092	1.22951	1.23033	2717	0	30
2021.01.06	22:00:00	1.23033	1.23161	1.22967	1.23031	4017	0	30
2021.01.06	23:00:00	1.23031	1.23386	1.22964	1.23305	7325	0	30
2021.01.07	00:00:00	1.23305	1.23328	1.23205	1.23217	4019	0	30
2021.01.07	01:00:00	1.23216	1.23303	1.23211	1.23233	1688	0	30
2021.01.07	02:00:00	1.23232	1.23385	1.23230	1.23383	1558	0	30
2021.01.07	03:00:00	1.23383	1.23429	1.23317	1.23369	2671	0	30
2021.01.07	04:00:00	1.23370	1.23379	1.23280	1.23299	2893	0	30
2021.01.07	05:00:00	1.23299	1.23361	1.23176	1.23193	3249	0	30
2021.01.07	06:00:00	1.23195	1.23274	1.23187	1.23247	2463	0	30
2021.01.07	07:00:00	1.23251	1.23302	1.23239	1.23274	1704	0	30
2021.01.07	08:00:00	1.23273	1.23281	1.23139	1.23150	1539	0	30
2021.01.07	09:00:00	1.23149	1.23181	1.23060	1.23168	2422	0	30
2021.01.07	10:00:00	1.23167	1.23244	1.23130	1.23151	3258	0	30
2021.01.07	11:00:00	1.23152	1.23164	1.22916	1.23049	5701	0	30
2021.01.07	12:00:00	1.23047	1.23087	1.22796	1.22841	5471	0	30
2021.01.07	13:00:00	1.22841	1.22866	1.22499	1.22529	6078	0	30
2021.01.07	14:00:00	1.22529	1.22584	1.22438	1.22575	4751	0	30
2021.01.07	15:00:00	1.22574	1.22675	1.22496	1.22660	3812	0	30
2021.01.07	16:00:00	1.22660	1.22772	1.22621	1.22718	4035	0	30
2021.01.07	17:00:00	1.22720	1.22812	1.22606	1.22678	5684	0	30
2021.01.07	18:00:00	1.22677	1.22758	1.22451	1.22533	8737	0	30
2021.01.07	19:00:00	1.22533	1.22734	1.22491	1.22706	6102	0	30
2021.01.07	20:00:00	1.22706	1.22759	1.22547	1.22554	3638	0	30
2021.01.07	21:00:00	1.22554	1.22713	1.22533	1.22701	2693	0	30
2021.01.07	22:00:00	1.22699	1.22777	1.22627	1.22647	2670	0	30
2021.01.07	23:00:00	1.22648	1.22735	1.22632	1.22691	2103	0	30
2021.01.08	00:00:00	1.22693	1.22747	1.22616	1.22716	1722	0	30
2021.01.08	01:00:00	1.22716	1.22756	1.22619	1.22630	1058	0	30
2021.01.08	02:00:00	1.22629	1.22707	1.22617	1.22670	1448	0	30
2021.01.08	03:00:00	1.22674	1.22701	1.22623	1.22697	2018	0	30
2021.01.08	04:00:00	1.22697	1.22712	1.22337	1.22363	4240	0	30
2021.01.08	05:00:00	1.22363	1.22561	1.22355	1.22548	3726	0	30
2021.01.08	06:00:00	1.22549	1.22628	1.22528	1.22614	2943	0	30
2021.01.08	07:00:00	1.22614	1.22635	1.22573	1.22588	1948	0	30
2021.01.08	08:00:00	1.22588	1.22668	1.22549	1.22625	1883	0	30
2021.01.08	09:00:00	1.22625	1.22648	1.22556	1.22617	2293	0	30
2021.01.08	10:00:00	1.22617	1.22678	1.22567	1.22617	3058	0	30
2021.01.08	11:00:00	1.22615	1.22615	1.22120	1.22281	7127	0	30
2021.01.08	12:00:00	1.22279	1.22321	1.22163	1.22299	5371	0	30
2021.01.08	13:00:00	1.22299	1.22434	1.22203	1.22386	4101	0	30
2021.01.08	14:00:00	1.22385	1.22498	1.22313	1.22457	3113	0	30
2021.01.08	15:00:00	1.22458	1.22523	1.22436	1.22472	3081	0	30
2021.01.08	16:00:00	1.22472	1.22530	1.22443	1.22496	4009	0	30
2021.01.08	17:00:00	1.22496	1.22832	1.22331	1.22764	9880	0	30
2021.01.08	18:00:00	1.22764	1.22809	1.22209	1.22240	9523	0	30
2021.01.08	19:00:00	1.22240	1.22616	1.22232	1.22451	9329	0	30
2021.01.08	20:00:00	1.22450	1.22621	1.22308	1.22333	6214	0	30
2021.01.08	21:00:00	1.22333	1.22355	1.22029	1.22113	5302	0	30
2021.01.08	22:00:00	1.22112	1.22114	1.21918	1.22054	5415	0	30
2021.01.08	23:00:00	1.22052	1.22185	1.22028	1.22171	3400	0	30
2021.01.11	01:00:00	1.22178	1.22285	1.22140	1.22246	225	0	30
2021.01.11	02:00:00	1.22237	1.22251	1.21954	1.21996	1970	0	30
2021.01.11	03:00:00	1.21996	1.22040	1.21810	1.21825	4020	0	30
2021.01.11	04:00:00	1.21822	1.21906	1.21723	1.21751	3493	0	30
2021.01.11	05:00:00	1.21751	1.21809	1.21657	1.21742	3282	0	30
2021.01.11	06:00:00	1.21743	1.21791	1.21701	1.21741	2451	0	30
2021.01.11	07:00:00	1.21741	1.21773	1.21654	1.21669	2026	0	30
2021.01.11	08:00:00	1.21669	1.21735	1.21663	1.21726	1964	0	30
2021.01.11	09:00:00	1.21725	1.21838	1.21711	1.21832	2887	0	30
2021.01.11	10:00:00	1.21829	1.21921	1.21819	1.21871	3347	0	30
2021.01.11	11:00:00	1.21872	1.21970	1.21753	1.21910	4892	0	30
2021.01.11	12:00:00	1.21909	1.21983	1.21769	1.21805	4490	0	30
2021.01.11	13:00:00	1.21805	1.21856	1.21537	1.21585	4244	0	30
2021.01.11	14:00:00	1.21585	1.21676	1.21532	1.21604	3579	0	30
2021.01.11	15:00:00	1.21604	1.21675	1.21540	1.21637	3840	0	30
2021.01.11	16:00:00	1.21635	1.21706	1.21523	1.21541	4126	0	30
2021.01.11	17:00:00	1.21542	1.21560	1.21347	1.21490	6301	0	30
2021.01.11	18:00:00	1.21492	1.21566	1.21310	1.21506	7307	0	30
2021.01.11	19:00:00	1.21503	1.21611	1.21390	1.21601	5740	0	30
2021.01.11	20:00:00	1.21601	1.21730	1.21580	1.21666	3695	0	30
2021.01.11	21:00:00	1.21666	1.21703	1.21643	1.21687	2173	0	30
2021.01.11	22:00:00	1.21687	1.21700	1.21619	1.21639	1993	0	30
2021.01.11	23:00:00	1.21638	1.21671	1.21544	1.21553	1815	0	30
2021.01.12	00:00:00	1.21553	1.21578	1.21516	1.21532	1590	0	30
2021.01.12	01:00:00	1.21532	1.21535	1.21475	1.21526	794	0	30
2021.01.12	02:00:00	1.21526	1.21569	1.21501	1.21547	942	0	30
2021.01.12	03:00:00	1.21547	1.21607	1.21506	1.21529	2016	0	30
2021.01.12	04:00:00	1.21528	1.21608	1.21397	1.21401	2607	0	30
2021.01.12	05:00:00	1.21400	1.21494	1.21392	1.21422	3018	0	30
2021.01.12	06:00:00	1.21422	1.21467	1.21411	1.21450	1599	0	30
2021.01.12	07:00:00	1.21451	1.21487	1.21404	1.21409	1455	0	30
2021.01.12	08:00:00	1.21408	1.21426	1.21374	1.21415	1312	0	30
2021.01.12	09:00:00	1.21415	1.21550	1.21410	1.21497	2266	0	30
2021.01.12	10:00:00	1.21498	1.21679	1.21496	1.21672	2814	0	30
2021.01.12	11:00:00	1.21673	1.21741	1.21494	1.21573	3973	0	30
2021.01.12	12:00:00	1.21575	1.21777	1.21491	1.21753	4272	0	30
2021.01.12	13:00:00	1.21763	1.21774	1.21515	1.21521	4387	0	30
2021.01.12	14:00:00	1.21519	1.21553	1.21395	1.21482	3289	0	30
2021.01.12	15:00:00	1.21480	1.21585	1.21477	1.21557	3321	0	30
2021.01.12	16:00:00	1.21557	1.21633	1.21449	1.21517	4188	0	30
2021.01.12	17:00:00	1.21516	1.21561	1.21362	1.21453	4864	0	30
2021.01.12	18:00:00	1.21453	1.21625	1.21426	1.21554	5734	0	30
2021.01.12	19:00:00	1.21555	1.21648	1.21494	1.21545	4575	0	30
2021.01.12	20:00:00	1.21545	1.21713	1.21534	1.21713	3947	0	30
2021.01.12	21:00:00	1.21712	1.21815	1.21684	1.21815	2478	0	30
2021.01.12	22:00:00	1.21815	1.21996	1.21807	1.21976	3278	0	30
2021.01.12	23:00:00	1.21976	1.22055	1.21967	1.22021	3257	0	30
2021.01.13	00:00:00	1.22021	1.22068	1.22005	1.22047	1831	0	30
2021.01.13	01:00:00	1.22047	1.22084	1.22010	1.22030	1137	0	30
2021.01.13	02:00:00	1.22029	1.22076	1.22006	1.22059	2336	0	30
2021.01.13	03:00:00	1.22060	1.22148	1.22028	1.22090	1867	0	30
2021.01.13	04:00:00	1.22088	1.22132	1.22036	1.22132	2513	0	30
2021.01.13	05:00:00	1.22131	1.22168	1.22116	1.22160	2044	0	30
2021.01.13	06:00:00	1.22160	1.22187	1.22106	1.22179	1518	0	30
2021.01.13	07:00:00	1.22179	1.22180	1.22115	1.22116	1059	0	30
2021.01.13	08:00:00	1.22116	1.22128	1.22073	1.22105	1585	0	30
2021.01.13	09:00:00	1.22106	1.22160	1.22061	1.22153	1716	0	30
2021.01.13	10:00:00	1.22151	1.22179	1.22111	1.22179	1890	0	30
2021.01.13	11:00:00	1.22182	1.22216	1.21929	1.21953	4072	0	30
2021.01.13	12:00:00	1.21953	1.21982	1.21810	1.21896	4348	0	30
2021.01.13	13:00:00	1.21896	1.21906	1.21719	1.21737	3916	0	30
2021.01.13	14:00:00	1.21737	1.21797	1.21706	1.21744	3256	0	30
2021.01.13	15:00:00	1.21744	1.21744	1.21594	1.21653	3743	0	30
2021.01.13	16:00:00	1.21653	1.21745	1.21617	1.21677	3964	0	30
2021.01.13	17:00:00	1.21678	1.21773	1.21532	1.21552	5411	0	30
2021.01.13	18:00:00	1.21552	1.21793	1.21525	1.21762	6470	0	30
2021.01.13	19:00:00	1.21758	1.21773	1.21506	1.21566	5815	0	30
2021.01.13	20:00:00	1.21567	1.21615	1.21386	1.21566	3986	0	30
2021.01.13	21:00:00	1.21565	1.21734	1.21524	1.21654	3567	0	30
2021.01.13	22:00:00	1.21654	1.21699	1.21529	1.21552	2339	0	30
2021.01.13	23:00:00	1.21551	1.21578	1.21515	1.21561	1674	0	30
2021.01.14	00:00:00	1.21561	1.21568	1.21472	1.21549	1659	0	30
2021.01.14	01:00:00	1.21547	1.21633	1.21525	1.21557	1357	0	30
2021.01.14	02:00:00	1.21553	1.21588	1.21541	1.21559	1165	0	30
2021.01.14	03:00:00	1.21556	1.21697	1.21554	1.21693	1579	0	30
2021.01.14	04:00:00	1.21694	1.21707	1.21615	1.21666	2767	0	30
2021.01.14	05:00:00	1.21666	1.21678	1.21473	1.21478	2752	0	30
2021.01.14	06:00:00	1.21479	1.21556	1.21345	1.21399	4893	0	30
2021.01.14	07:00:00	1.21399	1.21466	1.21377	1.21451	2281	0	30
2021.01.14	08:00:00	1.21452	1.21491	1.21418	1.21462	2551	0	30
2021.01.14	09:00:00	1.21461	1.21540	1.21440	1.21507	2467	0	30
2021.01.14	12:00:00	1.21500	1.21614	1.21476	1.21516	3651	0	30
2021.01.14	13:00:00	1.21516	1.21662	1.21514	1.21595	3781	0	30
2021.01.14	14:00:00	1.21596	1.21657	1.21523	1.21526	2851	0	30
2021.01.14	15:00:00	1.21525	1.21557	1.21394	1.21421	3042	0	30
2021.01.14	16:00:00	1.21420	1.21478	1.21099	1.21108	6405	0	30
2021.01.14	17:00:00	1.21109	1.21274	1.21109	1.21197	5492	0	30
2021.01.14	18:00:00	1.21197	1.21246	1.21107	1.21194	6190	0	30
2021.01.14	19:00:00	1.21193	1.21472	1.21177	1.21469	5948	0	30
2021.01.14	20:00:00	1.21468	1.21572	1.21412	1.21513	3759	0	30
2021.01.14	21:00:00	1.21513	1.21770	1.21511	1.21540	5799	0	30
2021.01.14	22:00:00	1.21543	1.21591	1.21454	1.21501	3819	0	30
2021.01.14	23:00:00	1.21502	1.21585	1.21497	1.21574	2265	0	30
2021.01.15	00:00:00	1.21574	1.21640	1.21560	1.21591	2232	0	30
2021.01.15	01:00:00	1.21591	1.21594	1.21509	1.21555	1064	0	30
2021.01.15	02:00:00	1.21540	1.21563	1.21505	1.21518	1685	0	30
2021.01.15	03:00:00	1.21517	1.21612	1.21488	1.21576	1881	0	30
2021.01.15	04:00:00	1.21575	1.21580	1.21472	1.21519	2763	0	30
2021.01.15	05:00:00	1.21519	1.21520	1.21420	1.21452	1822	0	30
2021.01.15	06:00:00	1.21451	1.21533	1.21451	1.21525	1647	0	30
2021.01.15	07:00:00	1.21525	1.21529	1.21420	1.21461	1591	0	30
2021.01.15	08:00:00	1.21460	1.21496	1.21377	1.21401	1870	0	30
2021.01.15	09:00:00	1.21401	1.21429	1.21340	1.21384	2207	0	30
2021.01.15	10:00:00	1.21385	1.21449	1.21326	1.21430	2930	0	30
2021.01.15	11:00:00	1.21429	1.21454	1.21165	1.21202	4664	0	30
2021.01.15	12:00:00	1.21201	1.21402	1.21183	1.21350	3653	0	30
2021.01.15	13:00:00	1.21347	1.21399	1.21307	1.21377	3101	0	30
2021.01.15	14:00:00	1.21378	1.21431	1.21236	1.21348	3280	0	30
2021.01.15	15:00:00	1.21348	1.21349	1.21141	1.21199	3688	0	30
2021.01.15	16:00:00	1.21199	1.21257	1.21127	1.21257	3879	0	30
2021.01.15	17:00:00	1.21255	1.21316	1.21033	1.21089	6319	0	30
2021.01.15	18:00:00	1.21090	1.21165	1.20803	1.20842	7492	0	30
2021.01.15	19:00:00	1.20842	1.20986	1.20823	1.20954	6526	0	30
2021.01.15	20:00:00	1.20954	1.20990	1.20889	1.20896	4001	0	30
2021.01.15	21:00:00	1.20896	1.20939	1.20813	1.20817	2741	0	30
2021.01.15	22:00:00	1.20816	1.20837	1.20762	1.20820	2136	0	30
2021.01.15	23:00:00	1.20822	1.20829	1.20753	1.20782	1690	0	30
2021.01.18	01:00:00	1.20849	1.20849	1.20769	1.20798	250	0	30
2021.01.18	02:00:00	1.20797	1.20852	1.20750	1.20827	1208	0	30
2021.01.18	03:00:00	1.20827	1.20828	1.20637	1.20731	3784	0	30
2021.01.18	04:00:00	1.20731	1.20768	1.20695	1.20736	2545	0	30
2021.01.18	05:00:00	1.20736	1.20809	1.20720	1.20776	2692	0	30
2021.01.18	06:00:00	1.20775	1.20834	1.20691	1.20699	2028	0	30
2021.01.18	07:00:00	1.20698	1.20753	1.20663	1.20681	1709	0	30
2021.01.18	08:00:00	1.20681	1.20702	1.20642	1.20697	1618	0	30
2021.01.18	09:00:00	1.20696	1.20773	1.20694	1.20756	1882	0	30
2021.01.18	10:00:00	1.20757	1.20854	1.20736	1.20785	2060	0	30
2021.01.18	11:00:00	1.20787	1.20787	1.20658	1.20701	4024	0	30
2021.01.18	12:00:00	1.20703	1.20784	1.20662	1.20687	3498	0	30
2021.01.18	13:00:00	1.20690	1.20691	1.20579	1.20601	3118	0	30
2021.01.18	14:00:00	1.20601	1.20742	1.20549	1.20702	3050	0	30
2021.01.18	15:00:00	1.20702	1.20738	1.20583	1.20589	2678	0	30
2021.01.18	16:00:00	1.20589	1.20665	1.20522	1.20638	2609	0	30
2021.01.18	17:00:00	1.20637	1.20680	1.20615	1.20640	2591	0	30
2021.01.18	18:00:00	1.20639	1.20728	1.20615	1.20682	2422	0	30
2021.01.18	19:00:00	1.20682	1.20773	1.20668	1.20759	2697	0	30
2021.01.18	20:00:00	1.20759	1.20794	1.20697	1.20702	1431	0	30
2021.01.18	21:00:00	1.20702	1.20740	1.20696	1.20727	1178	0	30
2021.01.18	22:00:00	1.20727	1.20789	1.20707	1.20783	1569	0	30
2021.01.18	23:00:00	1.20783	1.20806	1.20770	1.20789	1158	0	30
2021.01.19	00:00:00	1.20791	1.20792	1.20739	1.20754	1227	0	30
2021.01.19	01:00:00	1.20753	1.20795	1.20745	1.20753	809	0	30
2021.01.19	02:00:00	1.20755	1.20773	1.20727	1.20747	730	0	30
2021.01.19	03:00:00	1.20747	1.20844	1.20743	1.20810	1231	0	30
2021.01.19	04:00:00	1.20812	1.20914	1.20812	1.20903	2635	0	30
2021.01.19	05:00:00	1.20903	1.20959	1.20893	1.20941	2604	0	30
2021.01.19	06:00:00	1.20942	1.20965	1.20909	1.20949	1974	0	30
2021.01.19	07:00:00	1.20951	1.20972	1.20925	1.20926	1351	0	30
2021.01.19	08:00:00	1.20926	1.20955	1.20924	1.20940	916	0	30
2021.01.19	09:00:00	1.20941	1.20965	1.20896	1.20930	1571	0	30
2021.01.19	10:00:00	1.20930	1.20972	1.20841	1.20892	2244	0	30
2021.01.19	11:00:00	1.20889	1.21175	1.20860	1.21150	4917	0	30
2021.01.19	12:00:00	1.21151	1.21168	1.21015	1.21128	3766	0	30
2021.01.19	13:00:00	1.21128	1.21294	1.21085	1.21260	4029	0	30
2021.01.19	14:00:00	1.21261	1.21361	1.21223	1.21302	3302	0	30
2021.01.19	15:00:00	1.21304	1.21331	1.21229	1.21281	2616	0	30
2021.01.19	16:00:00	1.21280	1.21321	1.21219	1.21294	3338	0	30
2021.01.19	17:00:00	1.21294	1.21436	1.21288	1.21394	3924	0	30
2021.01.19	18:00:00	1.21394	1.21398	1.21175	1.21226	5299	0	30
2021.01.19	19:00:00	1.21226	1.21337	1.21158	1.21181	4950	0	30
2021.01.19	20:00:00	1.21181	1.21254	1.21144	1.21194	2529	0	30
2021.01.19	21:00:00	1.21195	1.21250	1.21165	1.21187	2172	0	30
2021.01.19	22:00:00	1.21187	1.21236	1.21174	1.21191	1437	0	30
2021.01.19	23:00:00	1.21195	1.21285	1.21185	1.21238	1499	0	30
2021.01.20	00:00:00	1.21238	1.21262	1.21220	1.21250	1150	0	30
2021.01.20	01:00:00	1.21252	1.21284	1.21227	1.21259	809	0	30
2021.01.20	02:00:00	1.21259	1.21379	1.21253	1.21365	1193	0	30
2021.01.20	03:00:00	1.21363	1.21421	1.21258	1.21421	2693	0	30
2021.01.20	04:00:00	1.21421	1.21452	1.21341	1.21360	2650	0	30
2021.01.20	05:00:00	1.21362	1.21453	1.21359	1.21450	1875	0	30
2021.01.20	06:00:00	1.21450	1.21482	1.21417	1.21426	1851	0	30
2021.01.20	07:00:00	1.21427	1.21442	1.21388	1.21410	1193	0	30
2021.01.20	08:00:00	1.21409	1.21427	1.21383	1.21403	1279	0	30
2021.01.20	09:00:00	1.21403	1.21452	1.21391	1.21426	1503	0	30
2021.01.20	10:00:00	1.21426	1.21565	1.21419	1.21533	3117	0	30
2021.01.20	11:00:00	1.21534	1.21569	1.21390	1.21412	3540	0	30
2021.01.20	12:00:00	1.21411	1.21419	1.21209	1.21219	5327	0	30
2021.01.20	13:00:00	1.21218	1.21286	1.21121	1.21195	4126	0	30
2021.01.20	14:00:00	1.21193	1.21237	1.21138	1.21158	3095	0	30
2021.01.20	15:00:00	1.21158	1.21168	1.21029	1.21086	3119	0	30
2021.01.20	16:00:00	1.21086	1.21120	1.20943	1.21075	4027	0	30
2021.01.20	17:00:00	1.21075	1.21123	1.20945	1.20979	3608	0	30
2021.01.20	18:00:00	1.20977	1.21070	1.20753	1.21012	6793	0	30
2021.01.20	19:00:00	1.21011	1.21164	1.20910	1.20985	4740	0	30
2021.01.20	20:00:00	1.20986	1.21138	1.20973	1.21055	2872	0	30
2021.01.20	21:00:00	1.21058	1.21092	1.20997	1.21055	2116	0	30
2021.01.20	22:00:00	1.21056	1.21089	1.21018	1.21041	1410	0	30
2021.01.20	23:00:00	1.21040	1.21064	1.21004	1.21015	1529	0	30
2021.01.21	00:00:00	1.21016	1.21065	1.20977	1.21054	1489	0	30
2021.01.21	01:00:00	1.21054	1.21073	1.21022	1.21044	801	0	30
2021.01.21	02:00:00	1.21051	1.21167	1.21026	1.21150	1156	0	30
2021.01.21	03:00:00	1.21149	1.21173	1.21094	1.21102	1434	0	30
2021.01.21	04:00:00	1.21104	1.21293	1.21080	1.21252	2783	0	30
2021.01.21	05:00:00	1.21251	1.21259	1.21220	1.21232	1268	0	30
2021.01.21	06:00:00	1.21233	1.21323	1.21216	1.21303	1765	0	30
2021.01.21	07:00:00	1.21303	1.21308	1.21273	1.21294	986	0	30
2021.01.21	08:00:00	1.21295	1.21322	1.21257	1.21316	1175	0	30
2021.01.21	09:00:00	1.21316	1.21369	1.21312	1.21330	1280	0	30
2021.01.21	10:00:00	1.21331	1.21351	1.21248	1.21264	2018	0	30
2021.01.21	11:00:00	1.21265	1.21339	1.21137	1.21181	3712	0	30
2021.01.21	12:00:00	1.21181	1.21412	1.21141	1.21396	4370	0	30
2021.01.21	13:00:00	1.21397	1.21457	1.21368	1.21401	3526	0	30
2021.01.21	14:00:00	1.21401	1.21423	1.21313	1.21361	2948	0	30
2021.01.21	15:00:00	1.21357	1.21498	1.21341	1.21473	2923	0	30
2021.01.21	16:00:00	1.21474	1.21637	1.21392	1.21605	4768	0	30
2021.01.21	17:00:00	1.21605	1.21718	1.21387	1.21443	8738	0	30
2021.01.21	18:00:00	1.21442	1.21686	1.21352	1.21681	6495	0	30
2021.01.21	19:00:00	1.21681	1.21686	1.21419	1.21443	5441	0	30
2021.01.21	20:00:00	1.21441	1.21450	1.21345	1.21399	3679	0	30
2021.01.21	21:00:00	1.21399	1.21521	1.21388	1.21512	2162	0	30
2021.01.21	22:00:00	1.21512	1.21598	1.21486	1.21567	1842	0	30
2021.01.21	23:00:00	1.21566	1.21638	1.21554	1.21635	1797	0	30
2021.01.22	00:00:00	1.21635	1.21685	1.21619	1.21641	1349	0	30
2021.01.22	01:00:00	1.21641	1.21687	1.21586	1.21655	940	0	30
2021.01.22	02:00:00	1.21656	1.21692	1.21638	1.21667	1235	0	30
2021.01.22	03:00:00	1.21667	1.21763	1.21634	1.21699	2030	0	30
2021.01.22	04:00:00	1.21699	1.21725	1.21602	1.21648	2190	0	30
2021.01.22	05:00:00	1.21647	1.21748	1.21623	1.21712	2585	0	30
